# avTemp, avVisc, modeltime, Nu, step, surfVRMS, VRMS, yielding
5.838766551147708261e-01,3.903461543514772529e+02,1.525054378410614364e-01,1.032790438709714742e+01,1.214000000000000000e+04,1.659347888527611303e+02,1.747703936633454873e+02,2.848287626466580735e-02
5.838745893166265022e-01,3.903538488269450113e+02,1.526294126756981839e-01,1.032786677262545361e+01,1.215000000000000000e+04,1.659331175416735107e+02,1.747691559950076510e+02,2.848287626466580735e-02
5.838725285455914626e-01,3.903614730837933848e+02,1.527533879224799718e-01,1.032782599936282253e+01,1.216000000000000000e+04,1.659312536326457632e+02,1.747678000445577879e+02,2.848287626466580735e-02
5.838704731817346838e-01,3.903690136510137449e+02,1.528773636057350338e-01,1.032778173522914145e+01,1.217000000000000000e+04,1.659291956792366705e+02,1.747663276131121961e+02,2.848287626466580735e-02
5.838684236346362022e-01,3.903764577367186916e+02,1.530013397478032222e-01,1.032773368502438949e+01,1.218000000000000000e+04,1.659269438986306966e+02,1.747647414416441052e+02,2.848287626466580735e-02
5.838663803392443175e-01,3.903837933222428092e+02,1.531253163688841568e-01,1.032768159213104120e+01,1.219000000000000000e+04,1.659245001370512682e+02,1.747630451766454485e+02,2.848287626466580735e-02
5.838643437515559365e-01,3.903910092366116373e+02,1.532492934869132961e-01,1.032762523988405690e+01,1.220000000000000000e+04,1.659218678335855941e+02,1.747612433212414373e+02,2.848287626466580735e-02
5.838623143442526198e-01,3.903980952418336869e+02,1.533732711174497776e-01,1.032756445260281986e+01,1.221000000000000000e+04,1.659190519504906831e+02,1.747593411953556881e+02,2.848287626466580735e-02
5.838602926022465889e-01,3.904050420831654264e+02,1.534972492735914018e-01,1.032749909627003682e+01,1.222000000000000000e+04,1.659160589323711008e+02,1.747573448631851534e+02,2.848287626466580735e-02
5.838582790182483828e-01,3.904118415623879059e+02,1.536212279659111002e-01,1.032742907888587602e+01,1.223000000000000000e+04,1.659128966011083435e+02,1.747552610855283035e+02,2.848287626466580735e-02
5.838562740882905500e-01,3.904184865762289292e+02,1.537452072024124983e-01,1.032735435046890693e+01,1.224000000000000000e+04,1.659095740931787475e+02,1.747530972488660268e+02,2.848287626466580735e-02
5.838542783073393805e-01,3.904249711551997848e+02,1.538691869885067676e-01,1.032727490272586479e+01,1.225000000000000000e+04,1.659061017572562946e+02,1.747508612973971651e+02,2.848287626466580735e-02
5.838522921650473041e-01,3.904312904997718192e+02,1.539931673270157064e-01,1.032719076840366945e+01,1.226000000000000000e+04,1.659024910414003386e+02,1.747485616587493098e+02,2.848287626466580735e-02
5.838503161414509979e-01,3.904374409933611787e+02,1.541171482181921404e-01,1.032710202031340607e+01,1.227000000000000000e+04,1.658987543996591398e+02,1.747462071760220681e+02,2.848287626466580735e-02
5.838483507029734731e-01,3.904434202171302672e+02,1.542411296597590853e-01,1.032700877006592144e+01,1.228000000000000000e+04,1.658949051660700604e+02,1.747438070198543016e+02,2.848287626466580735e-02
5.838463962985442901e-01,3.904492269472982002e+02,1.543651116469734186e-01,1.032691116650941687e+01,1.229000000000000000e+04,1.658909574394922117e+02,1.747413706171832928e+02,2.848287626466580735e-02
5.838444533559766780e-01,3.904548611494250849e+02,1.544890941727027622e-01,1.032680939390695585e+01,1.230000000000000000e+04,1.658869259499842315e+02,1.747389075714343392e+02,2.848287626466580735e-02
5.838425222784714430e-01,3.904603239595916762e+02,1.546130772275187415e-01,1.032670366985237109e+01,1.231000000000000000e+04,1.658828259399374758e+02,1.747364275835458045e+02,2.848287626466580735e-02
5.838406034414475032e-01,3.904656176541653281e+02,1.547370607998108660e-01,1.032659424295988870e+01,1.232000000000000000e+04,1.658786730287914111e+02,1.747339403705676375e+02,2.848287626466580735e-02
5.838386971897148170e-01,3.904707456190501489e+02,1.548610448759069891e-01,1.032648139034654555e+01,1.233000000000000000e+04,1.658744830765485574e+02,1.747314555951525108e+02,2.848287626466580735e-02
5.838368038347204747e-01,3.904757122991034635e+02,1.549850294402111694e-01,1.032636541492209048e+01,1.234000000000000000e+04,1.658702720679862637e+02,1.747289827815604042e+02,2.848287626466580735e-02
5.838349236524348340e-01,3.904805231504827816e+02,1.551090144753491940e-01,1.032624664252223745e+01,1.235000000000000000e+04,1.658660559644852128e+02,1.747265312552914622e+02,2.848287626466580735e-02
5.838330568811984644e-01,3.904851845743071408e+02,1.552329999623296430e-01,1.032612541889977464e+01,1.236000000000000000e+04,1.658618505900421098e+02,1.747241100500795596e+02,2.848287626466580735e-02
5.838312037201998095e-01,3.904897038579021569e+02,1.553569858807039294e-01,1.032600210661418494e+01,1.237000000000000000e+04,1.658576714968064607e+02,1.747217278725985352e+02,2.848287626466580735e-02
5.838293643282017609e-01,3.904940890937246536e+02,1.554809722087416024e-01,1.032587708183264397e+01,1.238000000000000000e+04,1.658535338490861761e+02,1.747193930158013302e+02,2.848287626466580735e-02
5.838275388224418716e-01,3.904983491032734264e+02,1.556049589236102038e-01,1.032575073107225094e+01,1.239000000000000000e+04,1.658494523144613879e+02,1.747171133058216128e+02,2.848287626466580735e-02
5.838257272782306773e-01,3.905024933570591656e+02,1.557289460015532090e-01,1.032562344792929565e+01,1.240000000000000000e+04,1.658454409373758551e+02,1.747148960578685433e+02,2.848287626466580735e-02
5.838239297285452434e-01,3.905065318817747197e+02,1.558529334180849268e-01,1.032549562978783442e+01,1.241000000000000000e+04,1.658415130512035489e+02,1.747127480116261609e+02,2.848287626466580735e-02
5.838221461641424082e-01,3.905104751685921087e+02,1.559769211481789875e-01,1.032536767457028049e+01,1.242000000000000000e+04,1.658376811924690060e+02,1.747106752916045878e+02,2.848287626466580735e-02
5.838203765340753693e-01,3.905143340890798527e+02,1.561009091664606885e-01,1.032523997753973255e+01,1.243000000000000000e+04,1.658339569855439493e+02,1.747086833804901005e+02,2.848287626466580735e-02
5.838186207463548216e-01,3.905181197921756393e+02,1.562248974474025887e-01,1.032511292817140358e+01,1.244000000000000000e+04,1.658303510923144870e+02,1.747067770664608872e+02,2.848287626466580735e-02
5.838168786690071110e-01,3.905218436151802734e+02,1.563488859655208507e-01,1.032498690713723732e+01,1.245000000000000000e+04,1.658268731362090591e+02,1.747049604331935200e+02,2.848287626466580735e-02
5.838151501315141934e-01,3.905255169858323256e+02,1.564728746955664773e-01,1.032486228340968992e+01,1.246000000000000000e+04,1.658235316395808923e+02,1.747032368267337858e+02,2.848287626466580735e-02
5.838134349263981449e-01,3.905291513347322621e+02,1.565968636127190727e-01,1.032473941151589614e+01,1.247000000000000000e+04,1.658203339767058537e+02,1.747016088455778515e+02,2.848287626466580735e-02
5.838117328111332993e-01,3.905327580004071706e+02,1.567208526927721390e-01,1.032461862895356219e+01,1.248000000000000000e+04,1.658172863449662771e+02,1.747000783321460347e+02,2.848287626466580735e-02
5.838100435104571773e-01,3.905363481401788022e+02,1.568448419123145143e-01,1.032450025379429803e+01,1.249000000000000000e+04,1.658143937279960198e+02,1.746986463657574404e+02,2.848287626466580735e-02
5.838083667186869663e-01,3.905399326505486215e+02,1.569688312489040671e-01,1.032438458248294033e+01,1.250000000000000000e+04,1.658116598814898452e+02,1.746973132782045468e+02,2.848287626466580735e-02
5.838067021024517800e-01,3.905435220836013741e+02,1.570928206812303163e-01,1.032427188785207761e+01,1.251000000000000000e+04,1.658090873221895549e+02,1.746960786449436966e+02,2.848287626466580735e-02
5.838050493035101818e-01,3.905471265671189940e+02,1.572168101892643666e-01,1.032416241735498197e+01,1.252000000000000000e+04,1.658066773382086865e+02,1.746949413235560371e+02,2.848287626466580735e-02
5.838034079419338607e-01,3.905507557422767491e+02,1.573407997543938841e-01,1.032405639154052857e+01,1.253000000000000000e+04,1.658044299893715845e+02,1.746938994606703943e+02,2.848287626466580735e-02
5.838017776192985231e-01,3.905544186890023184e+02,1.574647893595391979e-01,1.032395400276247699e+01,1.254000000000000000e+04,1.658023441416699768e+02,1.746929505330785162e+02,2.848287626466580735e-02
5.838001910319565724e-01,3.905663313822873874e+02,1.575887773682378978e-01,1.032385762218719449e+01,1.255000000000000000e+04,1.658026374222166339e+02,1.747145727727873350e+02,2.848287626466580735e-02
5.837991489738902917e-01,3.905724653102669208e+02,1.577127497035185621e-01,1.032379187348187344e+01,1.256000000000000000e+04,1.657987162462467552e+02,1.747143207286827078e+02,2.848287626466580735e-02
5.837980237481210644e-01,3.905772246641436141e+02,1.578367177110417408e-01,1.032372509491260359e+01,1.257000000000000000e+04,1.657967372625828659e+02,1.747159798282647500e+02,2.848287626466580735e-02
5.837968478854729248e-01,3.905815704748898725e+02,1.579606773166359057e-01,1.032366028008775238e+01,1.258000000000000000e+04,1.657950229939269775e+02,1.747192019788045911e+02,2.848287626466580735e-02
5.837956427286471461e-01,3.905851737408008830e+02,1.580846236461067034e-01,1.032359827075910097e+01,1.259000000000000000e+04,1.657937876554071579e+02,1.747242620020432469e+02,2.848287626466580735e-02
5.837944240910372118e-01,3.905877191912270519e+02,1.582085522520220722e-01,1.032354076973988910e+01,1.260000000000000000e+04,1.657932233190046531e+02,1.747311884759459701e+02,2.848287626466580735e-02
5.837932033776697116e-01,3.905889167190581475e+02,1.583324605502661464e-01,1.032349017673224623e+01,1.261000000000000000e+04,1.657934758578956576e+02,1.747396988280294465e+02,2.848287626466580735e-02
5.837919879786375166e-01,3.905885553114669051e+02,1.584563486886750028e-01,1.032344916574061777e+01,1.262000000000000000e+04,1.657946227040862652e+02,1.747492296314956661e+02,2.848287626466580735e-02
5.837907816552863061e-01,3.905865587279515125e+02,1.585802194541057197e-01,1.032342025758948090e+01,1.263000000000000000e+04,1.657966594206422428e+02,1.747590505809036472e+02,2.848287626466580735e-02
5.837895851269425673e-01,3.905830194172518759e+02,1.587040773862905818e-01,1.032340545219718386e+01,1.264000000000000000e+04,1.657994996123433395e+02,1.747684144158666300e+02,2.848287626466580735e-02
5.837883965875204639e-01,3.905782586477928362e+02,1.588279275843696159e-01,1.032340599082328403e+01,1.265000000000000000e+04,1.658025884194452999e+02,1.747764903308653572e+02,2.848287626466580735e-02
5.837871970194333793e-01,3.905723218961539942e+02,1.589517751993564931e-01,1.032342154816292812e+01,1.266000000000000000e+04,1.658068033862048196e+02,1.747824735556287123e+02,2.848287626466580735e-02
5.837859941583743995e-01,3.905661265154313924e+02,1.590756231979527369e-01,1.032345209342360981e+01,1.267000000000000000e+04,1.658112961104503427e+02,1.747875705582141279e+02,2.848287626466580735e-02
5.837847921916300420e-01,3.905599764751585212e+02,1.591994733477380963e-01,1.032349613851989467e+01,1.268000000000000000e+04,1.658158176573395224e+02,1.747909451276006507e+02,2.848287626466580735e-02
5.837835889365282638e-01,3.905542096434138557e+02,1.593233264882557287e-01,1.032355161603498672e+01,1.269000000000000000e+04,1.658195963343256665e+02,1.747926870982288108e+02,2.851301856599363152e-02
5.837823811073936664e-01,3.905491523603293444e+02,1.594471827506823702e-01,1.032361620645129996e+01,1.270000000000000000e+04,1.658233416990516957e+02,1.747931604879873646e+02,2.851301856599363152e-02
5.837811641611635460e-01,3.905451030124263525e+02,1.595710419264005364e-01,1.032368827948293877e+01,1.271000000000000000e+04,1.658266977556006907e+02,1.747926598809906693e+02,2.851301856599363152e-02
5.837799362140758674e-01,3.905421646723241906e+02,1.596949036397303512e-01,1.032376666302772250e+01,1.272000000000000000e+04,1.658295961071617342e+02,1.747914854519289918e+02,2.851301856599363152e-02
5.837786958214044031e-01,3.905403483769931654e+02,1.598187675351505632e-01,1.032385100570434311e+01,1.273000000000000000e+04,1.658320104690479866e+02,1.747899058180097711e+02,2.851301856599363152e-02
5.837774522185636972e-01,3.905398043960256587e+02,1.599426329072748121e-01,1.032394195028886230e+01,1.274000000000000000e+04,1.658339475754263219e+02,1.747890194678128637e+02,2.851301856599363152e-02
5.837762038252725105e-01,3.905400950668739597e+02,1.600664994349770553e-01,1.032403985512820910e+01,1.275000000000000000e+04,1.658353722948382085e+02,1.747873138482640059e+02,2.851301856599363152e-02
5.837749372875660203e-01,3.905413099788740965e+02,1.601903671784221939e-01,1.032414448550021646e+01,1.276000000000000000e+04,1.658363308304063537e+02,1.747857497063416758e+02,2.851301856599363152e-02
5.837736528593323593e-01,3.905433827100704320e+02,1.603142356923663303e-01,1.032425468352717246e+01,1.277000000000000000e+04,1.658368300580211780e+02,1.747844093916993984e+02,2.851301856599363152e-02
5.837723509838471658e-01,3.905462527884510564e+02,1.604381044522513178e-01,1.032436767294377233e+01,1.278000000000000000e+04,1.658368829391620523e+02,1.747833361577082485e+02,2.851301856599363152e-02
5.837710325492635466e-01,3.905498575906465248e+02,1.605619729355239611e-01,1.032447921200989605e+01,1.279000000000000000e+04,1.658365136138090747e+02,1.747825368082525586e+02,2.851301856599363152e-02
5.837696990156351351e-01,3.905541222155660535e+02,1.606858407224707186e-01,1.032458423958281735e+01,1.280000000000000000e+04,1.658357630817296808e+02,1.747819865565337807e+02,2.851301856599363152e-02
5.837683524093378873e-01,3.905589536844015015e+02,1.608097075700729295e-01,1.032467783385686211e+01,1.281000000000000000e+04,1.658346905418254380e+02,1.747816366517722315e+02,2.851301856599363152e-02
5.837669951910888777e-01,3.905642415013696791e+02,1.609335734312944410e-01,1.032475616336171242e+01,1.282000000000000000e+04,1.658333691720267211e+02,1.747814241845538277e+02,2.851301856599363152e-02
5.837656300342125570e-01,3.905698637129830786e+02,1.610574384216875155e-01,1.032481712966980147e+01,1.283000000000000000e+04,1.658318775174180644e+02,1.747812821848136196e+02,2.851301856599363152e-02
5.837642595714770399e-01,3.905756957547004049e+02,1.611813027560093925e-01,1.032486054133138609e+01,1.284000000000000000e+04,1.658302893573054746e+02,1.747811480797932120e+02,2.851301856599363152e-02
5.837628861712329531e-01,3.905816190901212508e+02,1.613051666820545516e-01,1.032488783844067193e+01,1.285000000000000000e+04,1.658286651424248248e+02,1.747809694175294339e+02,2.851301856599363152e-02
5.837615117864312086e-01,3.905875276454943901e+02,1.614290304311052637e-01,1.032490152585245546e+01,1.286000000000000000e+04,1.658270472376836153e+02,1.747807067320019883e+02,2.851301856599363152e-02
5.837601378932857354e-01,3.905933314244487065e+02,1.615528941923589090e-01,1.032490452632572975e+01,1.287000000000000000e+04,1.658254595356282834e+02,1.747803341207803953e+02,2.851301856599363152e-02
5.837587655103568807e-01,3.905989578094040553e+02,1.616767581085663541e-01,1.032489963494017893e+01,1.288000000000000000e+04,1.658239106434637620e+02,1.747798382074205392e+02,2.851301856599363152e-02
5.837573952723574822e-01,3.906043515005494555e+02,1.618006222846234132e-01,1.032488917722830379e+01,1.289000000000000000e+04,1.658223989634293503e+02,1.747792162777001295e+02,2.851301856599363152e-02
5.837560275277866584e-01,3.906094739745387869e+02,1.619244868000677406e-01,1.032487488668363262e+01,1.290000000000000000e+04,1.658209179849709187e+02,1.747784740981322784e+02,2.851301856599363152e-02
5.837546624344412960e-01,3.906143029348733648e+02,1.620483517188603673e-01,1.032485795228867786e+01,1.291000000000000000e+04,1.658194604494619853e+02,1.747776237630829996e+02,2.851301856599363152e-02
5.837533000369198311e-01,3.906188318716302774e+02,1.621722170935488150e-01,1.032483915554003673e+01,1.292000000000000000e+04,1.658180208226640957e+02,1.747766817229124001e+02,2.851301856599363152e-02
5.837519403211267610e-01,3.906230695287541721e+02,1.622960829642405844e-01,1.032481901802163549e+01,1.293000000000000000e+04,1.658165959765956359e+02,1.747756670012795439e+02,2.851301856599363152e-02
5.837505832491864943e-01,3.906270389561829575e+02,1.624199493548322548e-01,1.032479790567849953e+01,1.294000000000000000e+04,1.658151846002026844e+02,1.747745995946350774e+02,2.851301856599363152e-02
5.837492287825385429e-01,3.906307758291808909e+02,1.625438162694012867e-01,1.032477607131431618e+01,1.295000000000000000e+04,1.658137858782630758e+02,1.747734990654041951e+02,2.851301856599363152e-02
5.837478769003801027e-01,3.906343258194865484e+02,1.626676836909686508e-01,1.032475364828577646e+01,1.296000000000000000e+04,1.658123981220282417e+02,1.747723832641939055e+02,2.851301856599363152e-02
5.837465276175622941e-01,3.906377410693676779e+02,1.627915515835252624e-01,1.032473062564419664e+01,1.297000000000000000e+04,1.658110175810824956e+02,1.747712672826540370e+02,2.851301856599363152e-02
5.837451810023759347e-01,3.906410759199112590e+02,1.629154198969536560e-01,1.032470683461755101e+01,1.298000000000000000e+04,1.658096376648900900e+02,1.747701625809731922e+02,2.851301856599363152e-02
5.837438371915331103e-01,3.906443822974752607e+02,1.630392885735993391e-01,1.032468196284647632e+01,1.299000000000000000e+04,1.658082483573950583e+02,1.747690764216299044e+02,2.851301856599363152e-02
5.837424963991356686e-01,3.906477051011862045e+02,1.631631575549903068e-01,1.032465559510853659e+01,1.300000000000000000e+04,1.658068359316958436e+02,1.747680115745277192e+02,2.851301856599363152e-02
5.837424963991356686e-01,3.906477051011862045e+02,1.631631575549903068e-01,1.032465559510853659e+01,1.300000000000000000e+04,1.658068359316958436e+02,1.747680115745277192e+02,2.851301856599363152e-02
5.837411589178597149e-01,3.906510780497898736e+02,1.632870267874183268e-01,1.032462726654749474e+01,1.301000000000000000e+04,1.658053828289640990e+02,1.747669663777888047e+02,2.851301856599363152e-02
5.837398251130060389e-01,3.906545203608221186e+02,1.634108962256363706e-01,1.032459651109728682e+01,1.302000000000000000e+04,1.658038679080542011e+02,1.747659351674558366e+02,2.851301856599363152e-02
5.837384954115322211e-01,3.906580346495450158e+02,1.635347658345161770e-01,1.032456289308451147e+01,1.303000000000000000e+04,1.658022672251778715e+02,1.747649090459426020e+02,2.851301856599363152e-02
5.837371702891807068e-01,3.906616063614141581e+02,1.636586355889879663e-01,1.032452601935468550e+01,1.304000000000000000e+04,1.658005553805352008e+02,1.747638769589820527e+02,2.851301856599363152e-02
5.837358502584315545e-01,3.906652049051745053e+02,1.637825054728415386e-01,1.032448553756883491e+01,1.305000000000000000e+04,1.657987074781475201e+02,1.747628269238357461e+02,2.851301856599363152e-02
5.837345358583684307e-01,3.906687864811325426e+02,1.639063754770085923e-01,1.032444113033059097e+01,1.306000000000000000e+04,1.657967013708724551e+02,1.747617473004558235e+02,2.851301856599363152e-02
5.837332276464990422e-01,3.906722983317990270e+02,1.640302455978233376e-01,1.032439251394037427e+01,1.307000000000000000e+04,1.657945199318372431e+02,1.747606279551965542e+02,2.851301856599363152e-02
5.837319261911445567e-01,3.906756839060893753e+02,1.641541158355614427e-01,1.032433944639018542e+01,1.308000000000000000e+04,1.657921529037014068e+02,1.747594611340094559e+02,2.851301856599363152e-02
5.837306320634317869e-01,3.906788882901924467e+02,1.642779861933470198e-01,1.032428174407400512e+01,1.309000000000000000e+04,1.657895980964613614e+02,1.747582420355790020e+02,2.851301856599363152e-02
5.837293458277630354e-01,3.906818632214241802e+02,1.644018566763779110e-01,1.032421930273343769e+01,1.310000000000000000e+04,1.657868616770217045e+02,1.747569690243469154e+02,2.851301856599363152e-02
5.837280680305717562e-01,3.906845710878794762e+02,1.645257272913515645e-01,1.032415211647957065e+01,1.311000000000000000e+04,1.657839576383164513e+02,1.747556434957976421e+02,2.851301856599363152e-02
5.837267991880099594e-01,3.906869875512390422e+02,1.646495980459728448e-01,1.032408028947012113e+01,1.312000000000000000e+04,1.657809065365719334e+02,1.747542694978366171e+02,2.851301856599363152e-02
5.837255397737751705e-01,3.906891026419402237e+02,1.647734689484681159e-01,1.032400403710145831e+01,1.313000000000000000e+04,1.657777337962414776e+02,1.747528532035017008e+02,2.851301856599363152e-02
5.837242902079816664e-01,3.906909204296974281e+02,1.648973400070860296e-01,1.032392367647264741e+01,1.314000000000000000e+04,1.657744678223089920e+02,1.747514022851389086e+02,2.851301856599363152e-02
5.837230508485353742e-01,3.906924575602013192e+02,1.650212112296192413e-01,1.032383960832031278e+01,1.315000000000000000e+04,1.657711381920225051e+02,1.747499253408787467e+02,2.851301856599363152e-02
5.837218219854198864e-01,3.906937409827234546e+02,1.651450826230005386e-01,1.032375229404492778e+01,1.316000000000000000e+04,1.657677741451907423e+02,1.747484313565339846e+02,2.851301856599363152e-02
5.837206038379265660e-01,3.906948052853485365e+02,1.652689541930280059e-01,1.032366223173398190e+01,1.317000000000000000e+04,1.657644034201704244e+02,1.747469292924111244e+02,2.851301856599363152e-02
5.837193965549791752e-01,3.906956535169770177e+02,1.653928259442406234e-01,1.032356993436660098e+01,1.318000000000000000e+04,1.657610514289213768e+02,1.747454278388411240e+02,2.848287624643635815e-02
5.837182002214573728e-01,3.906962918879093536e+02,1.655166978798005839e-01,1.032347591161046907e+01,1.319000000000000000e+04,1.657577408237527266e+02,1.747439352169128881e+02,2.848287624643635815e-02
5.837170148541002135e-01,3.906968338041689321e+02,1.656405700019334126e-01,1.032338065869973853e+01,1.320000000000000000e+04,1.657544917152765152e+02,1.747424586894846641e+02,2.848287624643635815e-02
5.837158404076985274e-01,3.906973201137108731e+02,1.657644423121315547e-01,1.032328464830934678e+01,1.321000000000000000e+04,1.657513213299540666e+02,1.747410050069627232e+02,2.848287624643635815e-02
5.837146767821010940e-01,3.906977884199108075e+02,1.658883148113641792e-01,1.032318832616332216e+01,1.322000000000000000e+04,1.657482443683787778e+02,1.747395802219415089e+02,2.848287624643635815e-02
5.837135238272412874e-01,3.906982721208557905e+02,1.660121875003474357e-01,1.032309210974635683e+01,1.323000000000000000e+04,1.657452732861850393e+02,1.747381897427975446e+02,2.848287624643635815e-02
5.837123813478909407e-01,3.906987998984386081e+02,1.661360603797698843e-01,1.032299638868860647e+01,1.324000000000000000e+04,1.657424185885775785e+02,1.747368383985720754e+02,2.848287624643635815e-02
5.837112491085320043e-01,3.906993955808237047e+02,1.662599334504463455e-01,1.032290152606195655e+01,1.325000000000000000e+04,1.657396891297427999e+02,1.747355305134027788e+02,2.848287624643635815e-02
5.837101268375955998e-01,3.907000783102116657e+02,1.663838067133864007e-01,1.032280786007132178e+01,1.326000000000000000e+04,1.657370923726544447e+02,1.747342699746855317e+02,2.848287624643635815e-02
5.837090142319165675e-01,3.907008629526328036e+02,1.665076801697562281e-01,1.032271570584847886e+01,1.327000000000000000e+04,1.657346346050637180e+02,1.747330603182639379e+02,2.848287624643635815e-02
5.837079109605344263e-01,3.907017606492248092e+02,1.666315538207491231e-01,1.032262535716654561e+01,1.328000000000000000e+04,1.657323210985072990e+02,1.747319047866610902e+02,2.848287624643635815e-02
5.837068166685838166e-01,3.907027794363384032e+02,1.667554276673798574e-01,1.032253708792681657e+01,1.329000000000000000e+04,1.657301562121554070e+02,1.747308063527833610e+02,2.848287624643635815e-02
5.837057309806801264e-01,3.907039248754971368e+02,1.668793017102254417e-01,1.032245115329661900e+01,1.330000000000000000e+04,1.657281434231412618e+02,1.747297677600304553e+02,2.848287624643635815e-02
5.837046535042210715e-01,3.907052006154153787e+02,1.670031759491470424e-01,1.032236779035950036e+01,1.331000000000000000e+04,1.657262853494750345e+02,1.747287915006238563e+02,2.848287624643635815e-02
5.837035838324096115e-01,3.907066088806007542e+02,1.671270503830178389e-01,1.032228721820165163e+01,1.332000000000000000e+04,1.657245836878740874e+02,1.747278797910696824e+02,2.848287624643635815e-02
5.837025215470791339e-01,3.907081508533383385e+02,1.672509250094776356e-01,1.032220963737833763e+01,1.333000000000000000e+04,1.657230391783336927e+02,1.747270345344917075e+02,2.848287624643635815e-02
5.837014662215155303e-01,3.907098269484413890e+02,1.673747998247329949e-01,1.032213522882637768e+01,1.334000000000000000e+04,1.657216515230033735e+02,1.747262572599560713e+02,2.848287624643635815e-02
5.837004174230122633e-01,3.907116370092836064e+02,1.674986748234123246e-01,1.032206415232231045e+01,1.335000000000000000e+04,1.657204193421919740e+02,1.747255490756406289e+02,2.848287624643635815e-02
5.836993747156670187e-01,3.907135803993314767e+02,1.676225499984864142e-01,1.032199654466472794e+01,1.336000000000000000e+04,1.657193401346085579e+02,1.747249105729546272e+02,2.848287624643635815e-02
5.836983376630499043e-01,3.907156560712957116e+02,1.677464253412496997e-01,1.032193251778946141e+01,1.337000000000000000e+04,1.657184102391701686e+02,1.747243418252685672e+02,2.848287624643635815e-02
5.836973058309821161e-01,3.907178625623220682e+02,1.678703008413705011e-01,1.032187215698568394e+01,1.338000000000000000e+04,1.657176248502594831e+02,1.747238422907768722e+02,2.848287624643635815e-02
5.836962787903507976e-01,3.907201979742634421e+02,1.679941764870032106e-01,1.032181551939017794e+01,1.339000000000000000e+04,1.657169780369482908e+02,1.747234108016495782e+02,2.848287624643635815e-02
5.836952561199170164e-01,3.907226599281799508e+02,1.681180522649521336e-01,1.032176263285797013e+01,1.340000000000000000e+04,1.657164627837431681e+02,1.747230455194532510e+02,2.848287624643635815e-02
5.836942374092449759e-01,3.907252455241300595e+02,1.682419281608829031e-01,1.032171349527998494e+01,1.341000000000000000e+04,1.657160710349121189e+02,1.747227439421555459e+02,2.848287624643635815e-02
5.836932222614953369e-01,3.907279512787951035e+02,1.683658041595676447e-01,1.032166807437408984e+01,1.342000000000000000e+04,1.657157937742116189e+02,1.747225028858208589e+02,2.848287624643635815e-02
5.836922102962031067e-01,3.907307730859070034e+02,1.684896802451536779e-01,1.032162630792982583e+01,1.343000000000000000e+04,1.657156211070886229e+02,1.747223185220312587e+02,2.848287624643635815e-02
5.836912011518315957e-01,3.907337061740382751e+02,1.686135564014465127e-01,1.032158810448388309e+01,1.344000000000000000e+04,1.657155423413641984e+02,1.747221863738823231e+02,2.848287624643635815e-02
5.836901944883249316e-01,3.907367450900473500e+02,1.687374326121890145e-01,1.032155334437118732e+01,1.345000000000000000e+04,1.657155460848062489e+02,1.747221013941519061e+02,2.848287624643635815e-02
5.836891899893744684e-01,3.907398836860707547e+02,1.688613088613395985e-01,1.032152188110720914e+01,1.346000000000000000e+04,1.657156203660981362e+02,1.747220579852470053e+02,2.848287624643635815e-02
5.836881873644371721e-01,3.907431151346283400e+02,1.689851851333386279e-01,1.032149354304127442e+01,1.347000000000000000e+04,1.657157527267097521e+02,1.747220500881661849e+02,2.848287624643635815e-02
5.836871863506056801e-01,3.907464319565567621e+02,1.691090614133614334e-01,1.032146813523713114e+01,1.348000000000000000e+04,1.657159303434521291e+02,1.747220712286985531e+02,2.848287624643635815e-02
5.836861867141068805e-01,3.907498260641558545e+02,1.692329376875587599e-01,1.032144544154229493e+01,1.349000000000000000e+04,1.657161401608488802e+02,1.747221146123827111e+02,2.848287624643635815e-02
5.836851882514947354e-01,3.907532888256478714e+02,1.693568139432878039e-01,1.032142522681782637e+01,1.350000000000000000e+04,1.657163690048840010e+02,1.747221731917467196e+02,2.848287624643635815e-02
5.836841907906689109e-01,3.907568111332142848e+02,1.694806901693334811e-01,1.032140723929995296e+01,1.351000000000000000e+04,1.657166037122337627e+02,1.747222397585253191e+02,2.848287624643635815e-02
5.836831941914792932e-01,3.907603834866653756e+02,1.696045663561215056e-01,1.032139121308367002e+01,1.352000000000000000e+04,1.657168312768108649e+02,1.747223070137086722e+02,2.848287624643635815e-02
5.836821983460303009e-01,3.907639960914397648e+02,1.697284424959239479e-01,1.032137687070388132e+01,1.353000000000000000e+04,1.657170389536597668e+02,1.747223676653998723e+02,2.848287624643635815e-02
5.836812031787436128e-01,3.907676389495935609e+02,1.698523185830578819e-01,1.032136392579960216e+01,1.354000000000000000e+04,1.657172144196973704e+02,1.747224144931454362e+02,2.848287624643635815e-02
5.836802086460016747e-01,3.907713019754517063e+02,1.699761946140686819e-01,1.032135208584646513e+01,1.355000000000000000e+04,1.657173458666489125e+02,1.747224404419142161e+02,2.848287624643635815e-02
5.836792147355696070e-01,3.907749750956189700e+02,1.701000705878973895e-01,1.032134105492282394e+01,1.356000000000000000e+04,1.657174221462181549e+02,1.747224386908943359e+02,2.848287624643635815e-02
5.836782214657411094e-01,3.907786483673919520e+02,1.702239465060159385e-01,1.032133053648688659e+01,1.357000000000000000e+04,1.657174328569908823e+02,1.747224027249395135e+02,2.848287624643635815e-02
