# avTemp, avVisc, modeltime, Nu, step, surfVRMS, VRMS, yielding
5.652475908002109195e-01,2.260782157335400370e+03,1.101534162059042768e-02,1.917174781498128588e+00,1.020000000000000000e+03,1.658474639736556711e+01,1.174499254106398354e+02,3.449318877819217838e-02
5.660528830489005570e-01,2.246413399093232329e+03,1.113626579331403015e-02,1.939215051598773165e+00,1.030000000000000000e+03,1.673518502773302430e+01,1.179763545569815761e+02,3.462882695169437058e-02
5.668545977914095646e-01,2.232014714186516358e+03,1.125697115905120900e-02,1.961476689127611195e+00,1.040000000000000000e+03,1.688968292875257049e+01,1.185057515480856551e+02,3.470342768896408914e-02
5.676527460630886868e-01,2.217604194247095165e+03,1.137745981145219312e-02,1.983960705895621013e+00,1.050000000000000000e+03,1.704806947302051512e+01,1.190260959572740802e+02,3.487975827740900925e-02
5.684473787476134188e-01,2.203205270861320969e+03,1.149773392097928372e-02,2.006668314683647036e+00,1.060000000000000000e+03,1.721006734239396607e+01,1.195634981870766467e+02,3.491743501811247347e-02
5.692384676107217212e-01,2.188820521987799566e+03,1.161779211387012171e-02,2.029600200242082320e+00,1.070000000000000000e+03,1.737581944256777788e+01,1.200882753213987826e+02,3.498977505553219070e-02
5.700261288393718706e-01,2.174442000119475324e+03,1.173765095602937597e-02,2.052760921322795973e+00,1.080000000000000000e+03,1.754534103396517963e+01,1.206260276767307857e+02,3.503875528363874226e-02
5.708103467463173653e-01,2.160081722793760491e+03,1.185731568407480570e-02,2.076153089153531806e+00,1.090000000000000000e+03,1.771850733217811324e+01,1.211583551773362899e+02,3.511787783603115276e-02
5.715911820718682090e-01,2.145746803751656444e+03,1.197680128786787410e-02,2.099781305527729458e+00,1.100000000000000000e+03,1.789516037241591917e+01,1.216849842040113714e+02,3.517363963829885087e-02
5.723686615570016123e-01,2.131428588991130255e+03,1.209611702163652935e-02,2.123649436350199871e+00,1.110000000000000000e+03,1.807561067028360569e+01,1.222074434608399827e+02,3.527084726170852391e-02
5.731427652932628014e-01,2.117117343465212798e+03,1.221526427245157344e-02,2.147760060491757272e+00,1.120000000000000000e+03,1.826000912305922341e+01,1.227300223179033338e+02,3.543587448691871977e-02
5.739134764110339626e-01,2.102838696427960713e+03,1.233424425839068327e-02,2.172116133034170282e+00,1.130000000000000000e+03,1.844832680121931290e+01,1.232399015441213663e+02,3.538689314187100365e-02
5.746807878901332156e-01,2.088586526678059727e+03,1.245305527186202181e-02,2.196720084692277197e+00,1.140000000000000000e+03,1.864058076365489214e+01,1.237718986249143853e+02,3.551499567230154142e-02
5.754446104742558799e-01,2.074346533614309010e+03,1.257168649231632865e-02,2.221572583381159927e+00,1.150000000000000000e+03,1.883705499047477971e+01,1.243040596389113261e+02,3.569207952136340539e-02
5.762049336111264575e-01,2.060136302610937037e+03,1.269013934991611130e-02,2.246676987958396321e+00,1.160000000000000000e+03,1.903761664179624802e+01,1.248396480620890259e+02,3.575989901060549342e-02
5.769617439436258710e-01,2.045965858310909425e+03,1.280841474554014064e-02,2.272036178279000840e+00,1.170000000000000000e+03,1.924196493693396448e+01,1.253792733545304543e+02,3.594753220993981285e-02
5.777150261707603152e-01,2.031814444977837638e+03,1.292651294480703927e-02,2.297653392013629059e+00,1.180000000000000000e+03,1.945108198677072053e+01,1.259205754512632183e+02,3.600781571767291273e-02
5.784647639910209804e-01,2.017700064472428721e+03,1.304443291022045273e-02,2.323532204930667255e+00,1.190000000000000000e+03,1.966472856649036771e+01,1.264655128605035372e+02,3.610577681893375329e-02
5.792109313248968716e-01,2.003636805937915369e+03,1.316217197032870309e-02,2.349675259742936451e+00,1.200000000000000000e+03,1.988252238828312102e+01,1.270131542113714715e+02,3.616229293227836428e-02
5.799534676941376921e-01,1.989625502098991774e+03,1.327972328398348799e-02,2.376083809446896566e+00,1.210000000000000000e+03,2.010459198900811373e+01,1.275692457554986987e+02,3.623312523257785772e-02
5.806923663409001568e-01,1.975612197070626962e+03,1.339708762079888822e-02,2.402762177561760915e+00,1.220000000000000000e+03,2.033252584735516777e+01,1.281250325750655747e+02,3.637102301107033447e-02
5.814276341539864612e-01,1.961605126615086647e+03,1.351426609725706919e-02,2.429716064630529360e+00,1.230000000000000000e+03,2.056696797640427476e+01,1.286798615705769748e+02,3.648028771687625987e-02
5.821592836824009964e-01,1.947638778181117686e+03,1.363126043449293563e-02,2.456951019123305269e+00,1.240000000000000000e+03,2.080679360794757926e+01,1.292354443942329283e+02,3.660839092976648362e-02
5.828873181242140156e-01,1.933722393632522426e+03,1.374807173878389924e-02,2.484471245958584262e+00,1.250000000000000000e+03,2.105159305700436434e+01,1.297915076967290986e+02,3.674252229753118687e-02
5.836117580788287018e-01,1.919848172019672120e+03,1.386470450798422266e-02,2.512281693576801977e+00,1.260000000000000000e+03,2.130178470897352483e+01,1.303448905719461663e+02,3.685932235116563122e-02
5.843326345259215460e-01,1.906022541100391663e+03,1.398116504011658566e-02,2.540388000747758390e+00,1.270000000000000000e+03,2.155746507341811125e+01,1.308940917444633669e+02,3.699797525012412519e-02
5.850499864343134959e-01,1.892235091189080777e+03,1.409746066123050527e-02,2.568796300508282560e+00,1.280000000000000000e+03,2.181894006067687286e+01,1.314363346326225610e+02,3.714491622878984128e-02
5.857638184128446390e-01,1.878480091968382339e+03,1.421359410656234182e-02,2.597512277889992838e+00,1.290000000000000000e+03,2.208659734930474627e+01,1.319974222623781657e+02,3.729863966327643526e-02
5.864739576022551804e-01,1.864766728705913010e+03,1.432955420311794563e-02,2.626537865516901160e+00,1.300000000000000000e+03,2.236038630108789604e+01,1.325335245227495022e+02,3.745613212845643608e-02
5.871805554777632663e-01,1.851103333767472122e+03,1.444535937667585160e-02,2.655882753111600270e+00,1.310000000000000000e+03,2.264047056594244722e+01,1.330675916663281839e+02,3.756162845243344456e-02
